,municipality_code,avg_net_salary,year
697,21166,22374.961363103797,1970-01-01
698,21171,25658.97038338216,1970-01-01
699,21231,26111.473894882383,1970-01-01
700,21278,33349.61065103159,1970-01-01
701,21292,24236.59996175982,1970-01-01
702,21295,25351.711808706557,1970-01-01
703,21317,25632.898924487945,1970-01-01
704,21355,24129.79025158083,1970-01-01
705,21390,26787.438187495438,1970-01-01
706,21416,25605.77122257645,1970-01-01
707,21425,22011.544625565766,1970-01-01
708,21452,27398.914233398886,1970-01-01
709,21464,24801.92377429858,1970-01-01
710,21481,26264.102818767988,1970-01-01
711,21485,25409.184408021603,1970-01-01
712,21515,24540.24345431859,1970-01-01
713,21540,28019.39998240856,1970-01-01
714,21584,22213.69930272438,1970-01-01
715,21599,25511.721810006613,1970-01-01
716,21603,24133.657909436708,1970-01-01
717,21605,27085.93803778171,1970-01-01
718,21607,22723.312518483668,1970-01-01
719,21617,29226.806072754476,1970-01-01
720,21663,22950.9391471997,1970-01-01
721,22004,23320.827538777314,1970-01-01
722,22013,22974.048893501156,1970-01-01
723,22020,23548.589741583088,1970-01-01
724,22025,21820.873000785952,1970-01-01
725,22032,22425.0576630768,1970-01-01
726,22046,22678.748868042534,1970-01-01
727,22048,23572.220844335254,1970-01-01
728,22050,26668.938635725026,1970-01-01
729,22054,26726.519494357963,1970-01-01
730,22055,29639.627559293756,1970-01-01
731,22067,25930.89866826168,1970-01-01
732,22070,22460.01350539292,1970-01-01
733,22079,23433.66555628316,1970-01-01
734,22081,25680.23601665213,1970-01-01
735,22084,22737.281928873883,1970-01-01
736,22093,24864.78940246064,1970-01-01
737,22106,25183.805019614698,1970-01-01
738,22113,27785.238065455782,1970-01-01
739,22118,26137.093554422583,1970-01-01
740,22134,31583.05058809282,1970-01-01
741,22135,22707.347441896567,1970-01-01
742,22136,22827.42127233404,1970-01-01
743,22147,22590.39409506516,1970-01-01
744,22155,22821.37767360214,1970-01-01
745,22158,22967.49425579063,1970-01-01
746,22161,25108.233320572217,1970-01-01
747,22162,24522.870437234084,1970-01-01
748,22166,27813.48273931737,1970-01-01
749,22168,30152.442769965517,1970-01-01
750,22171,24675.57603592045,1970-01-01
751,22172,21025.874794647632,1970-01-01
752,22176,23443.035232782797,1970-01-01
753,22182,24002.2803310088,1970-01-01
754,22183,22429.578285136202,1970-01-01
755,22185,22798.187479238808,1970-01-01
756,22186,26953.90046050283,1970-01-01
757,22187,29165.70034458917,1970-01-01
758,22190,23484.60316970986,1970-01-01
759,22194,25236.581875788008,1970-01-01
760,22195,22648.72955503959,1970-01-01
761,22197,26315.33359424497,1970-01-01
762,22198,30824.989193471567,1970-01-01
763,22203,22917.744223478654,1970-01-01
764,22206,23404.284728052597,1970-01-01
765,22207,23000.622930745638,1970-01-01
766,22209,23419.844088936567,1970-01-01
767,22210,28024.061605697443,1970-01-01
768,22211,25247.23860754696,1970-01-01
769,22213,27563.022319275708,1970-01-01
770,22214,24212.496421101714,1970-01-01
771,22215,23810.60585624503,1970-01-01
772,22219,22833.477368160373,1970-01-01
773,22222,23776.343726711937,1970-01-01
774,22225,23858.091688295048,1970-01-01
775,22226,24026.12896445853,1970-01-01
776,22233,23861.804816180244,1970-01-01
777,22237,22933.458665848637,1970-01-01
778,22246,23708.79919691465,1970-01-01
779,22251,28001.535629521273,1970-01-01
780,22258,23471.10327123544,1970-01-01
781,22259,24418.208096328774,1970-01-01
782,22262,23884.957574017906,1970-01-01
783,22264,22808.464754179462,1970-01-01
784,22266,21783.06862118114,1970-01-01
785,22272,25301.435935513367,1970-01-01
786,22273,23500.543777773968,1970-01-01
787,22277,22930.450765026533,1970-01-01
788,22278,23577.3612120794,1970-01-01
789,22282,25882.11765781697,1970-01-01
790,22307,23875.206162249997,1970-01-01
791,22325,27638.597473263868,1970-01-01
792,22339,24428.11602897648,1970-01-01
793,22343,31556.721754472463,1970-01-01
794,22353,28450.086601779018,1970-01-01
795,22360,24250.24293273873,1970-01-01
796,22362,20199.85241715368,1970-01-01
797,22364,23508.32437003414,1970-01-01
798,22372,23361.03207645007,1970-01-01
799,22389,23954.04919707017,1970-01-01
800,23008,19435.024823905238,1970-01-01
801,23030,20937.27136488751,1970-01-01
802,23096,22171.569746659425,1970-01-01
803,23176,22983.566153782052,1970-01-01
804,23193,24861.91537738418,1970-01-01
805,24026,23693.74290749284,1970-01-01
806,24037,22679.25843267084,1970-01-01
807,24053,24602.749358620524,1970-01-01
808,24064,23395.85357450669,1970-01-01
809,24067,21699.46139687381,1970-01-01
810,24098,27860.30194724522,1970-01-01
811,24102,24416.636253337514,1970-01-01
812,24115,23176.98522699524,1970-01-01
813,24138,23738.56953578456,1970-01-01
814,24139,25242.25859137492,1970-01-01
815,24167,22314.64812356416,1970-01-01
816,24222,23687.41729113214,1970-01-01
817,24223,23813.415230159284,1970-01-01
818,24225,23665.387144408287,1970-01-01
819,24253,23069.822474338638,1970-01-01
820,24256,23999.99827630841,1970-01-01
821,24291,22950.748672268146,1970-01-01
822,24294,22885.06374430276,1970-01-01
823,24299,22121.294162286413,1970-01-01
824,24309,22077.62573895752,1970-01-01
825,24311,23124.52831710585,1970-01-01
826,24312,25002.94839037395,1970-01-01
827,24322,23360.188398411225,1970-01-01
828,24335,23005.191351967,1970-01-01
829,24340,22890.543344814414,1970-01-01
830,24350,23325.59571846231,1970-01-01
831,24352,22551.27196250984,1970-01-01
832,24354,22648.90234779936,1970-01-01
833,24372,23398.844478324223,1970-01-01
834,24442,22159.062154040992,1970-01-01
835,24520,21787.60290575705,1970-01-01
836,24547,22591.46510505048,1970-01-01
837,24551,21817.192130280087,1970-01-01
838,24557,24158.19271755544,1970-01-01
839,25031,23637.62774092556,1970-01-01
840,25035,31318.12069400888,1970-01-01
841,25036,27924.16602801189,1970-01-01
842,25047,24015.6227812734,1970-01-01
843,25048,26363.137588736867,1970-01-01
844,25056,24496.612538842983,1970-01-01
845,25057,24449.50111326486,1970-01-01
846,25127,24346.398335415517,1970-01-01
847,25133,33865.8221697989,1970-01-01
848,25204,25908.142876878075,1970-01-01
849,25212,28347.34122664189,1970-01-01
850,25228,26578.2748084581,1970-01-01
851,25230,25472.651403957578,1970-01-01
852,25237,24900.603833382007,1970-01-01
853,25240,25401.79688583573,1970-01-01
854,25258,28022.69471086922,1970-01-01
855,25284,24309.279709053437,1970-01-01
856,25304,23803.27343708441,1970-01-01
857,25315,24243.08368728683,1970-01-01
858,25321,23589.090991225214,1970-01-01
859,25334,23146.234156135455,1970-01-01
860,25356,22719.43749191389,1970-01-01
861,25367,24134.63772215187,1970-01-01
862,25370,27049.12228865865,1970-01-01
863,25381,29671.51660287961,1970-01-01
864,25388,25606.252753024215,1970-01-01
865,25397,27012.216326988804,1970-01-01
866,25403,25708.31765580005,1970-01-01
867,25411,23067.30360341861,1970-01-01
868,25432,23567.507426994805,1970-01-01
869,25434,25357.335296285717,1970-01-01
870,25454,30851.17114268717,1970-01-01
871,25462,23370.28832664308,1970-01-01
872,25463,24502.55463726634,1970-01-01
873,25495,25316.672235139376,1970-01-01
874,25512,23889.534487267178,1970-01-01
875,25527,25159.562687657763,1970-01-01
876,25532,27080.55490467909,1970-01-01
877,25539,25806.38275241954,1970-01-01
878,25547,22477.31764346013,1970-01-01
879,25560,26459.748489886166,1970-01-01
880,25578,23474.094587116084,1970-01-01
881,25580,24709.65144620099,1970-01-01
882,25614,26330.786640251,1970-01-01
883,25632,27375.133195528662,1970-01-01
884,26004,28825.46077631511,1970-01-01
885,26006,27642.82636696162,1970-01-01
886,26010,26290.441065284213,1970-01-01
887,26011,23908.331584672807,1970-01-01
888,26037,28511.36653569714,1970-01-01
889,26057,24562.154583436466,1970-01-01
890,26058,25355.575765922582,1970-01-01
891,26063,23022.62300066856,1970-01-01
892,26064,28158.9835866612,1970-01-01
893,26084,26216.556222369058,1970-01-01
894,26085,25459.24547835214,1970-01-01
895,26088,27263.962464868397,1970-01-01
896,26096,26031.016305833087,1970-01-01
897,26108,23279.845465764705,1970-01-01
898,26113,22503.902042657308,1970-01-01
899,26114,24080.770363875497,1970-01-01
900,26116,25937.990043202142,1970-01-01
901,26124,28524.34824789114,1970-01-01
902,26139,30437.787711986017,1970-01-01
903,26165,25022.162608790077,1970-01-01
904,26166,24182.342940941093,1970-01-01
905,26169,26628.896803903575,1970-01-01
906,26170,30967.437444573996,1970-01-01
907,26179,30375.797680743246,1970-01-01
908,26191,27852.71317249421,1970-01-01
909,26197,32041.274009611767,1970-01-01
910,26198,24811.04114027576,1970-01-01
911,26206,28431.696582634435,1970-01-01
912,26218,27944.26149666297,1970-01-01
913,26220,22741.723615031693,1970-01-01
914,26231,29365.450797547954,1970-01-01
915,26235,24723.997722727578,1970-01-01
916,26250,25116.528320886002,1970-01-01
917,26252,24213.617163705967,1970-01-01
918,26271,27749.08771289328,1970-01-01
919,26281,24382.309506514237,1970-01-01
920,26301,26220.702338373452,1970-01-01
921,26307,23411.810584567316,1970-01-01
922,26313,27067.34345255832,1970-01-01
923,26324,28151.2758386294,1970-01-01
924,26325,23747.861529963662,1970-01-01
925,26330,24820.457877077228,1970-01-01
926,26332,25255.948306420654,1970-01-01
927,26333,23410.9958939726,1970-01-01
928,26345,27995.99118409657,1970-01-01
929,26347,25597.519351422383,1970-01-01
930,26357,24209.504327299022,1970-01-01
931,26362,25322.37053951787,1970-01-01
932,27016,24055.71131581036,1970-01-01
933,27022,27048.881977311383,1970-01-01
934,27049,24974.8319138824,1970-01-01
935,27051,24272.516314604916,1970-01-01
936,27056,24717.130897926923,1970-01-01
937,27065,25206.025703289703,1970-01-01
938,27082,24493.57825760409,1970-01-01
939,27090,29293.039493920565,1970-01-01
940,27103,28193.235234134878,1970-01-01
941,27105,28518.357055338878,1970-01-01
942,27112,22536.769785249904,1970-01-01
943,27116,23608.535474550757,1970-01-01
944,27165,23126.04169631592,1970-01-01
945,27180,26694.244340691752,1970-01-01
946,27183,26281.386617678192,1970-01-01
947,27191,28854.481349222617,1970-01-01
948,27198,25316.370169565933,1970-01-01
949,27213,29110.59634210419,1970-01-01
950,27226,24721.205546075224,1970-01-01
951,27229,24004.043825523946,1970-01-01
952,27230,25961.01643781792,1970-01-01
953,27275,24694.59246961761,1970-01-01
954,27279,27171.80022721419,1970-01-01
955,27284,24775.39664375703,1970-01-01
956,27299,24223.991031911395,1970-01-01
957,27306,26442.278809597203,1970-01-01
958,27355,25870.55686876898,1970-01-01
959,27365,28221.523984702413,1970-01-01
960,27375,25755.12711209729,1970-01-01
961,27425,24912.593122518192,1970-01-01
962,27428,24539.326678824047,1970-01-01
963,27438,23387.885948195133,1970-01-01
964,27448,28212.841369895552,1970-01-01
965,27458,25718.61756561625,1970-01-01
966,27467,23244.491370333868,1970-01-01
967,27469,28074.18414698352,1970-01-01
968,27493,26574.450902820547,1970-01-01
969,27502,23184.954097419115,1970-01-01
970,27507,23428.736627649632,1970-01-01
971,27517,28588.552683021968,1970-01-01
972,27528,31752.986994766132,1970-01-01
973,27554,31476.537190212115,1970-01-01
974,27562,29688.930376717064,1970-01-01
975,27580,28483.126000005585,1970-01-01
976,27602,26597.303641928836,1970-01-01
977,27638,29146.968302206664,1970-01-01
978,27679,24225.060220836567,1970-01-01
979,27681,28951.618211637036,1970-01-01
980,27701,22803.22906319458,1970-01-01
981,28001,32553.079722587066,1970-01-01
982,28007,29962.101487500368,1970-01-01
983,28012,22414.491993206582,1970-01-01
984,28015,27437.54346550236,1970-01-01
985,28051,24240.619677776136,1970-01-01
986,28061,22728.646344478075,1970-01-01
987,28070,31591.23157663473,1970-01-01
988,28085,27687.607860094548,1970-01-01
989,28088,22824.76877639468,1970-01-01
990,28089,23550.513526864866,1970-01-01
991,28103,24783.345834545118,1970-01-01
992,28110,29969.695919371567,1970-01-01
993,28116,24878.449240676302,1970-01-01
994,28134,23619.457462315626,1970-01-01
995,28140,27613.67681208828,1970-01-01
996,28168,29158.72854059511,1970-01-01
997,28191,32575.458316821234,1970-01-01
998,28196,23635.838145588947,1970-01-01
999,28199,25053.811453799128,1970-01-01
1000,28209,29805.587870203053,1970-01-01
1001,28214,21578.38406396855,1970-01-01
1002,28218,23103.825158957272,1970-01-01
1003,28220,29930.681383211704,1970-01-01
1004,28227,31582.908456793517,1970-01-01
1005,28229,24841.07556599378,1970-01-01
1006,28236,24974.026766548497,1970-01-01
1007,28279,27222.59052694272,1970-01-01
1008,28280,22914.81068919315,1970-01-01
1009,28298,29001.05771052545,1970-01-01
1010,28334,24429.914240960956,1970-01-01
1011,28337,26798.69474631768,1970-01-01
1012,28348,24225.600935477032,1970-01-01
1013,28358,33963.167748571155,1970-01-01
1014,28359,24023.573846028306,1970-01-01
1015,28373,23477.53787150645,1970-01-01
1016,28391,24140.092757064103,1970-01-01
1017,28393,26748.35917913086,1970-01-01
1018,28404,24316.74370610667,1970-01-01
1019,28422,23610.95610344689,1970-01-01
1020,29003,24299.947175961366,1970-01-01
1021,29004,23151.091204597175,1970-01-01
1022,29006,29635.18657862636,1970-01-01
1023,29011,31453.137047064087,1970-01-01
1024,29015,26067.74745027398,1970-01-01
1025,29019,24545.240985841032,1970-01-01
1026,29020,22229.427531253667,1970-01-01
1027,29022,22883.385278442238,1970-01-01
1028,29023,33019.99121902299,1970-01-01
1029,29024,22744.4773121273,1970-01-01
1030,29026,22680.70521681419,1970-01-01
1031,29027,22730.38876961089,1970-01-01
1032,29030,22978.356589011466,1970-01-01
1033,29031,26938.019380245063,1970-01-01
1034,29032,27917.931553203693,1970-01-01
1035,29037,27089.2289361634,1970-01-01
1036,29039,25509.58150396583,1970-01-01
1037,29040,31107.931381575592,1970-01-01
1038,29042,24201.591902710963,1970-01-01
1039,29044,22457.1706087718,1970-01-01
1040,29045,27723.65987907171,1970-01-01
1041,29046,23336.818206062817,1970-01-01
1042,29048,23798.272706838634,1970-01-01
1043,29049,23370.245077940668,1970-01-01
1044,29051,25628.323119168042,1970-01-01
1045,29055,24685.588166263016,1970-01-01
1046,29057,28111.684635206173,1970-01-01
1047,29058,28305.42934399981,1970-01-01
1048,29060,28408.804829189332,1970-01-01
1049,29061,28122.454129564525,1970-01-01
1050,29068,22678.73959859253,1970-01-01
1051,29069,26010.56591524646,1970-01-01
1052,29072,22601.20468280074,1970-01-01
1053,29075,27847.659044799962,1970-01-01
1054,29076,25493.47535240124,1970-01-01
1055,29078,25118.088268234413,1970-01-01
1056,29080,26905.565857884718,1970-01-01
1057,29091,24797.200448676293,1970-01-01
1058,29097,23805.996196447013,1970-01-01
1059,29098,25480.161148430358,1970-01-01
1060,29101,28819.425004184726,1970-01-01
1061,29103,25285.04473281714,1970-01-01
1062,29105,23768.5342629795,1970-01-01
1063,29113,22285.768077339315,1970-01-01
1064,29117,24819.35296284371,1970-01-01
1065,29120,21280.41053595129,1970-01-01
1066,29124,23289.5657350538,1970-01-01
1067,29130,29621.279734735414,1970-01-01
1068,29135,26123.29905361558,1970-01-01
1069,29137,28976.702783373254,1970-01-01
1070,29140,27903.88687347516,1970-01-01
1071,29146,24351.721703490453,1970-01-01
1072,29147,24988.388623497936,1970-01-01
1073,29150,26820.62538028583,1970-01-01
1074,29151,24064.86007410303,1970-01-01
1075,29153,27157.12393055462,1970-01-01
1076,29156,26306.967472020326,1970-01-01
1077,29158,23060.23961607439,1970-01-01
1078,29160,24950.201127484717,1970-01-01
1079,29161,25043.410006205864,1970-01-01
1080,29162,23071.1491122911,1970-01-01
1081,29163,22851.33982340008,1970-01-01
1082,29165,24322.100340196746,1970-01-01
1083,29169,23733.817870875653,1970-01-01
1084,29170,25748.24794625083,1970-01-01
1085,29171,23152.594264202675,1970-01-01
1086,29172,25162.717287556938,1970-01-01
1087,29173,23583.509339150307,1970-01-01
1088,29174,23487.32727714992,1970-01-01
1089,29175,21753.727270409498,1970-01-01
1090,29177,26480.772884454982,1970-01-01
1091,29178,25075.656546260503,1970-01-01
1092,29179,24999.980761811326,1970-01-01
1093,29181,25134.44390421783,1970-01-01
1094,29184,21635.37362717076,1970-01-01
1095,29185,23314.92203909541,1970-01-01
1096,29188,25365.256345389327,1970-01-01
1097,29189,31194.818381645284,1970-01-01
1098,29190,30700.634125097662,1970-01-01
1099,29191,23550.52021493389,1970-01-01
1100,29195,24824.367674787045,1970-01-01
1101,29196,23312.845227496735,1970-01-01
1102,29197,24146.15577403357,1970-01-01
1103,29199,23833.194251438028,1970-01-01
1104,29201,24835.357556325678,1970-01-01
1105,29204,23917.731477397392,1970-01-01
1106,29206,22912.113107800826,1970-01-01
1107,29207,23998.00169201544,1970-01-01
1108,29209,24378.22477987533,1970-01-01
1109,29210,23189.086537877807,1970-01-01
1110,29212,27384.415097330013,1970-01-01
1111,29215,23319.957433712392,1970-01-01
1112,29216,24706.6470310822,1970-01-01
1113,29217,23864.903653958638,1970-01-01
1114,29220,23891.44618707428,1970-01-01
1115,29225,23391.997460896797,1970-01-01
1116,29232,25124.550836835093,1970-01-01
1117,29233,24301.66789782878,1970-01-01
1118,29234,24748.647272217597,1970-01-01
1119,29235,30909.577624833724,1970-01-01
1120,29236,25283.61177008649,1970-01-01
1121,29239,27006.726082644847,1970-01-01
1122,29241,22629.48198258584,1970-01-01
1123,29247,26337.61549946145,1970-01-01
1124,29254,23597.13514018533,1970-01-01
1125,29257,26168.79158514457,1970-01-01
1126,29259,23766.791393368298,1970-01-01
1127,29260,26502.194278070965,1970-01-01
1128,29266,23271.1386114136,1970-01-01
1129,29272,24511.282335349082,1970-01-01
1130,29273,26013.14968069418,1970-01-01
1131,29274,21858.480508519384,1970-01-01
1132,29277,23934.16884656125,1970-01-01
1133,29279,23776.450365354962,1970-01-01
1134,29280,23134.758031065765,1970-01-01
1135,29284,23529.945840768643,1970-01-01
1136,29293,25749.18289979617,1970-01-01
