municipality_code,avg_net_salary,year
22233,23861.804816180244,2019-01-01
22237,22933.458665848637,2019-01-01
22246,23708.79919691465,2019-01-01
22251,28001.535629521273,2019-01-01
22258,23471.10327123544,2019-01-01
22259,24418.208096328774,2019-01-01
22262,23884.957574017906,2019-01-01
22264,22808.464754179462,2019-01-01
22266,21783.06862118114,2019-01-01
22272,25301.435935513367,2019-01-01
22273,23500.543777773968,2019-01-01
22277,22930.450765026533,2019-01-01
22278,23577.3612120794,2019-01-01
22282,25882.11765781697,2019-01-01
22307,23875.206162249997,2019-01-01
22325,27638.597473263868,2019-01-01
22339,24428.11602897648,2019-01-01
22343,31556.721754472463,2019-01-01
22353,28450.086601779018,2019-01-01
22360,24250.24293273873,2019-01-01
22362,20199.85241715368,2019-01-01
22364,23508.32437003414,2019-01-01
22372,23361.03207645007,2019-01-01
22389,23954.04919707017,2019-01-01
23008,19435.024823905238,2019-01-01
23030,20937.27136488751,2019-01-01
23096,22171.569746659425,2019-01-01
23176,22983.566153782052,2019-01-01
23193,24861.91537738418,2019-01-01
24026,23693.74290749284,2019-01-01
24037,22679.25843267084,2019-01-01
24053,24602.749358620524,2019-01-01
24064,23395.85357450669,2019-01-01
24067,21699.46139687381,2019-01-01
24098,27860.30194724522,2019-01-01
24102,24416.636253337514,2019-01-01
24115,23176.98522699524,2019-01-01
24138,23738.56953578456,2019-01-01
24139,25242.25859137492,2019-01-01
24167,22314.64812356416,2019-01-01
24222,23687.41729113214,2019-01-01
24223,23813.415230159284,2019-01-01
24225,23665.387144408287,2019-01-01
24253,23069.822474338638,2019-01-01
24256,23999.99827630841,2019-01-01
24291,22950.748672268146,2019-01-01
24294,22885.06374430276,2019-01-01
24299,22121.294162286413,2019-01-01
24309,22077.62573895752,2019-01-01
24311,23124.52831710585,2019-01-01
24312,25002.94839037395,2019-01-01
24322,23360.188398411225,2019-01-01
24335,23005.191351967,2019-01-01
24340,22890.543344814414,2019-01-01
24350,23325.59571846231,2019-01-01
24352,22551.27196250984,2019-01-01
24354,22648.90234779936,2019-01-01
24372,23398.844478324223,2019-01-01
24442,22159.062154040992,2019-01-01
24520,21787.60290575705,2019-01-01
24547,22591.46510505048,2019-01-01
24551,21817.192130280087,2019-01-01
24557,24158.19271755544,2019-01-01
25031,23637.62774092556,2019-01-01
25035,31318.12069400888,2019-01-01
25036,27924.16602801189,2019-01-01
25047,24015.6227812734,2019-01-01
25048,26363.137588736867,2019-01-01
25056,24496.612538842983,2019-01-01
25057,24449.50111326486,2019-01-01
25127,24346.398335415517,2019-01-01
25133,33865.8221697989,2019-01-01
25204,25908.142876878075,2019-01-01
25212,28347.34122664189,2019-01-01
25228,26578.2748084581,2019-01-01
25230,25472.651403957578,2019-01-01
25237,24900.603833382007,2019-01-01
25240,25401.79688583573,2019-01-01
25258,28022.69471086922,2019-01-01
25284,24309.279709053437,2019-01-01
25304,23803.27343708441,2019-01-01
25315,24243.08368728683,2019-01-01
25321,23589.090991225214,2019-01-01
25334,23146.234156135455,2019-01-01
25356,22719.43749191389,2019-01-01
25367,24134.63772215187,2019-01-01
25370,27049.12228865865,2019-01-01
25381,29671.51660287961,2019-01-01
25388,25606.252753024215,2019-01-01
25397,27012.216326988804,2019-01-01
25403,25708.31765580005,2019-01-01
25411,23067.30360341861,2019-01-01
25432,23567.507426994805,2019-01-01
25434,25357.335296285717,2019-01-01
25454,30851.17114268717,2019-01-01
25462,23370.28832664308,2019-01-01
25463,24502.55463726634,2019-01-01
25495,25316.672235139376,2019-01-01
25512,23889.534487267178,2019-01-01
25527,25159.562687657763,2019-01-01
25532,27080.55490467909,2019-01-01
25539,25806.38275241954,2019-01-01
25547,22477.31764346013,2019-01-01
25560,26459.748489886166,2019-01-01
25578,23474.094587116084,2019-01-01
25580,24709.65144620099,2019-01-01
25614,26330.786640251,2019-01-01
25632,27375.133195528662,2019-01-01
26004,28825.46077631511,2019-01-01
26006,27642.82636696162,2019-01-01
26010,26290.441065284213,2019-01-01
26011,23908.331584672807,2019-01-01
26037,28511.36653569714,2019-01-01
26057,24562.154583436466,2019-01-01
26058,25355.575765922582,2019-01-01
26063,23022.62300066856,2019-01-01
26064,28158.9835866612,2019-01-01
26084,26216.556222369058,2019-01-01
26085,25459.24547835214,2019-01-01
26088,27263.962464868397,2019-01-01
26096,26031.016305833087,2019-01-01
26108,23279.845465764705,2019-01-01
26113,22503.902042657308,2019-01-01
26114,24080.770363875497,2019-01-01
26116,25937.990043202142,2019-01-01
26124,28524.34824789114,2019-01-01
26139,30437.787711986017,2019-01-01
26165,25022.162608790077,2019-01-01
26166,24182.342940941093,2019-01-01
26169,26628.896803903575,2019-01-01
26170,30967.437444573996,2019-01-01
26179,30375.797680743246,2019-01-01
26191,27852.71317249421,2019-01-01
26197,32041.274009611767,2019-01-01
26198,24811.04114027576,2019-01-01
26206,28431.696582634435,2019-01-01
26218,27944.26149666297,2019-01-01
26220,22741.723615031693,2019-01-01
26231,29365.450797547954,2019-01-01
26235,24723.997722727578,2019-01-01
26250,25116.528320886002,2019-01-01
26252,24213.617163705967,2019-01-01
26271,27749.08771289328,2019-01-01
26281,24382.309506514237,2019-01-01
26301,26220.702338373452,2019-01-01
26307,23411.810584567316,2019-01-01
26313,27067.34345255832,2019-01-01
26324,28151.2758386294,2019-01-01
26325,23747.861529963662,2019-01-01
26330,24820.457877077228,2019-01-01
26332,25255.948306420654,2019-01-01
26333,23410.9958939726,2019-01-01
26345,27995.99118409657,2019-01-01
26347,25597.519351422383,2019-01-01
26357,24209.504327299022,2019-01-01
26362,25322.37053951787,2019-01-01
27016,24055.71131581036,2019-01-01
27022,27048.881977311383,2019-01-01
27049,24974.8319138824,2019-01-01
27051,24272.516314604916,2019-01-01
27056,24717.130897926923,2019-01-01
27065,25206.025703289703,2019-01-01
27082,24493.57825760409,2019-01-01
27090,29293.039493920565,2019-01-01
27103,28193.235234134878,2019-01-01
27105,28518.357055338878,2019-01-01
27112,22536.769785249904,2019-01-01
27116,23608.535474550757,2019-01-01
27165,23126.04169631592,2019-01-01
27180,26694.244340691752,2019-01-01
27183,26281.386617678192,2019-01-01
27191,28854.481349222617,2019-01-01
27198,25316.370169565933,2019-01-01
27213,29110.59634210419,2019-01-01
27226,24721.205546075224,2019-01-01
27229,24004.043825523946,2019-01-01
27230,25961.01643781792,2019-01-01
27275,24694.59246961761,2019-01-01
27279,27171.80022721419,2019-01-01
27284,24775.39664375703,2019-01-01
27299,24223.991031911395,2019-01-01
27306,26442.278809597203,2019-01-01
27355,25870.55686876898,2019-01-01
27365,28221.523984702413,2019-01-01
27375,25755.12711209729,2019-01-01
27425,24912.593122518192,2019-01-01
27428,24539.326678824047,2019-01-01
27438,23387.885948195133,2019-01-01
27448,28212.841369895552,2019-01-01
27458,25718.61756561625,2019-01-01
27467,23244.491370333868,2019-01-01
27469,28074.18414698352,2019-01-01
27493,26574.450902820547,2019-01-01
27502,23184.954097419115,2019-01-01
27507,23428.736627649632,2019-01-01
27517,28588.552683021968,2019-01-01
27528,31752.986994766132,2019-01-01
27554,31476.537190212115,2019-01-01
27562,29688.930376717064,2019-01-01
27580,28483.126000005585,2019-01-01
27602,26597.303641928836,2019-01-01
27638,29146.968302206664,2019-01-01
27679,24225.060220836567,2019-01-01
27681,28951.618211637036,2019-01-01
27701,22803.22906319458,2019-01-01
28001,32553.079722587066,2019-01-01
28007,29962.101487500368,2019-01-01
28012,22414.491993206582,2019-01-01
28015,27437.54346550236,2019-01-01
28051,24240.619677776136,2019-01-01
28061,22728.646344478075,2019-01-01
28070,31591.23157663473,2019-01-01
28085,27687.607860094548,2019-01-01
28088,22824.76877639468,2019-01-01
28089,23550.513526864866,2019-01-01
28103,24783.345834545118,2019-01-01
28110,29969.695919371567,2019-01-01
28116,24878.449240676302,2019-01-01
28134,23619.457462315626,2019-01-01
28140,27613.67681208828,2019-01-01
28168,29158.72854059511,2019-01-01
28191,32575.458316821234,2019-01-01
28196,23635.838145588947,2019-01-01
28199,25053.811453799128,2019-01-01
28209,29805.587870203053,2019-01-01
28214,21578.38406396855,2019-01-01
28218,23103.825158957272,2019-01-01
28220,29930.681383211704,2019-01-01
28227,31582.908456793517,2019-01-01
28229,24841.07556599378,2019-01-01
28236,24974.026766548497,2019-01-01
28279,27222.59052694272,2019-01-01
28280,22914.81068919315,2019-01-01
28298,29001.05771052545,2019-01-01
28334,24429.914240960956,2019-01-01
28337,26798.69474631768,2019-01-01
28348,24225.600935477032,2019-01-01
28358,33963.167748571155,2019-01-01
28359,24023.573846028306,2019-01-01
28373,23477.53787150645,2019-01-01
28391,24140.092757064103,2019-01-01
28393,26748.35917913086,2019-01-01
28404,24316.74370610667,2019-01-01
28422,23610.95610344689,2019-01-01
29003,24299.947175961366,2019-01-01
29004,23151.091204597175,2019-01-01
29006,29635.18657862636,2019-01-01
29011,31453.137047064087,2019-01-01
29015,26067.74745027398,2019-01-01
29019,24545.240985841032,2019-01-01
29020,22229.427531253667,2019-01-01
29022,22883.385278442238,2019-01-01
29023,33019.99121902299,2019-01-01
29024,22744.4773121273,2019-01-01
29026,22680.70521681419,2019-01-01
29027,22730.38876961089,2019-01-01
29030,22978.356589011466,2019-01-01
29031,26938.019380245063,2019-01-01
29032,27917.931553203693,2019-01-01
29037,27089.2289361634,2019-01-01
29039,25509.58150396583,2019-01-01
29040,31107.931381575592,2019-01-01
29042,24201.591902710963,2019-01-01
29044,22457.1706087718,2019-01-01
29045,27723.65987907171,2019-01-01
29046,23336.818206062817,2019-01-01
29048,23798.272706838634,2019-01-01
29049,23370.245077940668,2019-01-01
29051,25628.323119168042,2019-01-01
29055,24685.588166263016,2019-01-01
29057,28111.684635206173,2019-01-01
29058,28305.42934399981,2019-01-01
29060,28408.804829189332,2019-01-01
29061,28122.454129564525,2019-01-01
29068,22678.73959859253,2019-01-01
29069,26010.56591524646,2019-01-01
29072,22601.20468280074,2019-01-01
29075,27847.659044799962,2019-01-01
29076,25493.47535240124,2019-01-01
29078,25118.088268234413,2019-01-01
29080,26905.565857884718,2019-01-01
29091,24797.200448676293,2019-01-01
29097,23805.996196447013,2019-01-01
29098,25480.161148430358,2019-01-01
29101,28819.425004184726,2019-01-01
29103,25285.04473281714,2019-01-01
29105,23768.5342629795,2019-01-01
29113,22285.768077339315,2019-01-01
29117,24819.35296284371,2019-01-01
29120,21280.41053595129,2019-01-01
29124,23289.5657350538,2019-01-01
29130,29621.279734735414,2019-01-01
29135,26123.29905361558,2019-01-01
29137,28976.702783373254,2019-01-01
29140,27903.88687347516,2019-01-01
29146,24351.721703490453,2019-01-01
29147,24988.388623497936,2019-01-01
29150,26820.62538028583,2019-01-01
29151,24064.86007410303,2019-01-01
29153,27157.12393055462,2019-01-01
29156,26306.967472020326,2019-01-01
29158,23060.23961607439,2019-01-01
29160,24950.201127484717,2019-01-01
29161,25043.410006205864,2019-01-01
29162,23071.1491122911,2019-01-01
29163,22851.33982340008,2019-01-01
29165,24322.100340196746,2019-01-01
29169,23733.817870875653,2019-01-01
29170,25748.24794625083,2019-01-01
29171,23152.594264202675,2019-01-01
29172,25162.717287556938,2019-01-01
29173,23583.509339150307,2019-01-01
29174,23487.32727714992,2019-01-01
29175,21753.727270409498,2019-01-01
29177,26480.772884454982,2019-01-01
29178,25075.656546260503,2019-01-01
29179,24999.980761811326,2019-01-01
29181,25134.44390421783,2019-01-01
29184,21635.37362717076,2019-01-01
29185,23314.92203909541,2019-01-01
29188,25365.256345389327,2019-01-01
29189,31194.818381645284,2019-01-01
29190,30700.634125097662,2019-01-01
29191,23550.52021493389,2019-01-01
29195,24824.367674787045,2019-01-01
29196,23312.845227496735,2019-01-01
29197,24146.15577403357,2019-01-01
29199,23833.194251438028,2019-01-01
29201,24835.357556325678,2019-01-01
29204,23917.731477397392,2019-01-01
29206,22912.113107800826,2019-01-01
29207,23998.00169201544,2019-01-01
29209,24378.22477987533,2019-01-01
29210,23189.086537877807,2019-01-01
29212,27384.415097330013,2019-01-01
29215,23319.957433712392,2019-01-01
29216,24706.6470310822,2019-01-01
29217,23864.903653958638,2019-01-01
29220,23891.44618707428,2019-01-01
29225,23391.997460896797,2019-01-01
29232,25124.550836835093,2019-01-01
29233,24301.66789782878,2019-01-01
29234,24748.647272217597,2019-01-01
29235,30909.577624833724,2019-01-01
29236,25283.61177008649,2019-01-01
29239,27006.726082644847,2019-01-01
29241,22629.48198258584,2019-01-01
29247,26337.61549946145,2019-01-01
29254,23597.13514018533,2019-01-01
29257,26168.79158514457,2019-01-01
29259,23766.791393368298,2019-01-01
29260,26502.194278070965,2019-01-01
29266,23271.1386114136,2019-01-01
29272,24511.282335349082,2019-01-01
29273,26013.14968069418,2019-01-01
29274,21858.480508519384,2019-01-01
29277,23934.16884656125,2019-01-01
29279,23776.450365354962,2019-01-01
29280,23134.758031065765,2019-01-01
29284,23529.945840768643,2019-01-01
29293,25749.18289979617,2019-01-01
29297,24789.576699300316,2019-01-01
29302,23016.850996807305,2019-01-01
2A001,28951.14677342852,2019-01-01
2A004,25505.753746040566,2019-01-01
2A006,26489.036151509023,2019-01-01
2A032,26734.150185625243,2019-01-01
2A041,22578.56318699436,2019-01-01
2A103,25403.27257834129,2019-01-01
2A130,24571.702994616782,2019-01-01
2A209,24691.14931796895,2019-01-01
2A247,23279.06336559112,2019-01-01
2A249,22785.59849758083,2019-01-01
2A271,23077.961567992603,2019-01-01
2A272,21820.162394553983,2019-01-01
2A362,22582.059163807422,2019-01-01
2B009,22526.00270301072,2019-01-01
2B033,24805.421301431317,2019-01-01
2B037,24635.554744022218,2019-01-01
2B042,24565.172592858715,2019-01-01
2B049,22917.40435881187,2019-01-01
2B050,21828.486213885626,2019-01-01
2B087,23943.732899989627,2019-01-01
2B096,22405.87060027644,2019-01-01
2B120,25457.591844147733,2019-01-01
2B123,23511.14951156353,2019-01-01
2B134,22768.446106267682,2019-01-01
2B148,23093.69619343132,2019-01-01
2B207,23456.699934485456,2019-01-01
2B251,21857.481815347543,2019-01-01
2B305,27343.561700441533,2019-01-01
2B313,23085.42501399917,2019-01-01
2B342,22538.915987630768,2019-01-01
2B346,22861.50326616229,2019-01-01
2B353,31178.44510578197,2019-01-01
30003,25550.64144747023,2019-01-01
30004,28893.998214206764,2019-01-01
30006,26850.725037809403,2019-01-01
30007,22175.773042971006,2019-01-01
30010,22334.258011847596,2019-01-01
30011,30582.518418256714,2019-01-01
30012,27442.849954927682,2019-01-01
30019,31206.305461203243,2019-01-01
30020,26205.14423158741,2019-01-01
30027,24170.25002841849,2019-01-01
30028,26300.416120919122,2019-01-01
30032,23119.53773420728,2019-01-01
30033,25889.44310980445,2019-01-01
30034,25090.56658278934,2019-01-01
30036,24929.95501800768,2019-01-01
30037,21318.6312276807,2019-01-01
30039,24588.816594438456,2019-01-01
30042,24582.79429242291,2019-01-01
30047,27095.188754375744,2019-01-01
30059,25399.582497604584,2019-01-01
30060,26945.332190677807,2019-01-01
30061,22904.1051121195,2019-01-01
30062,28352.443244005968,2019-01-01
30075,28231.707056192998,2019-01-01
30082,28360.51056675746,2019-01-01
30083,27242.214732551547,2019-01-01
30117,27395.125696243213,2019-01-01
30123,27641.553730281412,2019-01-01
30125,25043.241177951182,2019-01-01
30128,26133.26102811169,2019-01-01
30132,20188.858442939912,2019-01-01
30133,23051.43961873607,2019-01-01
30135,23889.519825493506,2019-01-01
30138,31592.175945335646,2019-01-01
30141,28251.821689700162,2019-01-01
30152,23952.96368902874,2019-01-01
30155,24706.17793871937,2019-01-01
30156,24626.67871588579,2019-01-01
30166,25439.971662026383,2019-01-01
30169,23971.119764356856,2019-01-01
30179,24776.672637990185,2019-01-01
30189,24647.09926685261,2019-01-01
30202,25590.626164925277,2019-01-01
30206,30162.322052961645,2019-01-01
30209,35292.50980372645,2019-01-01
30210,24855.984435355527,2019-01-01
30211,24663.68100577017,2019-01-01
30212,23039.824895552367,2019-01-01
30214,24727.673886922006,2019-01-01
30217,30215.24957196018,2019-01-01
30221,25128.741074717098,2019-01-01
30223,24544.035348658283,2019-01-01
30227,22458.31618220918,2019-01-01
30243,24302.414021459394,2019-01-01
30255,23733.817991350377,2019-01-01
30258,22723.823281331723,2019-01-01
30259,25091.104602611136,2019-01-01
30263,22005.379667514884,2019-01-01
30269,21967.404302085968,2019-01-01
30274,24215.25786614607,2019-01-01
30276,25550.267478337417,2019-01-01
30278,30576.23903662055,2019-01-01
30284,22487.105217050655,2019-01-01
30294,25080.68264679195,2019-01-01
30295,24997.001424730057,2019-01-01
30302,30554.249802771235,2019-01-01
30305,23027.14445531191,2019-01-01
30307,20610.911610982243,2019-01-01
30312,29961.696350229286,2019-01-01
30315,28307.665351418364,2019-01-01
30321,25533.026943964534,2019-01-01
30333,24548.965396558517,2019-01-01
30334,25087.398407841767,2019-01-01
30341,24081.602549219122,2019-01-01
30344,26944.88309865043,2019-01-01
30350,20910.453371828928,2019-01-01
30351,35567.88955520729,2019-01-01
30356,24858.33291116685,2019-01-01
31004,33791.87513088515,2019-01-01
31022,26882.39594559082,2019-01-01
31032,32860.82490818728,2019-01-01
31033,25240.53065935292,2019-01-01
31035,36080.442873625696,2019-01-01
31042,21200.012024292195,2019-01-01
31044,35982.871260710366,2019-01-01
31048,27985.922022653693,2019-01-01
31056,32250.302268255167,2019-01-01
31065,26596.283081481022,2019-01-01
31066,26283.10047278152,2019-01-01
31069,33360.75998891272,2019-01-01
31079,32809.30498611802,2019-01-01
31088,42687.2388103889,2019-01-01
31091,30997.927160566913,2019-01-01
31094,29282.580032150363,2019-01-01
31100,25544.53848780707,2019-01-01
